snapped_latitude,snapped_longitude,average_label
32.7330136,-97.1132464,1.0
32.7332194,-97.113245,1.0
32.7332194,-97.113245,1.0
32.7332194,-97.113245,1.0
32.7329928,-97.1132465,1.0
32.7329928,-97.1132465,1.0
32.7325922,-97.1132493,1.0
32.7325915,-97.1131264,1.0
32.7325886,-97.112653,2.0
32.7325886,-97.112653,2.0
32.7325863,-97.1122917,2.0
32.7325858,-97.1122073,1.0
32.7323587,-97.1122116,1.0
32.7322469,-97.1121541,1.0
32.7321037,-97.112216,1.0
32.7321037,-97.112216,1.0
32.7321037,-97.112216,2.0
32.7313422,-97.112178,2.0
32.7313422,-97.112178,2.0
32.7311366,-97.1121802,2.0
32.7311334,-97.1118602,1.0
32.7311334,-97.1118602,2.0
32.7311247,-97.1110187,2.0
32.7311247,-97.1110187,2.0
32.7311247,-97.1110187,1.0
32.7311247,-97.1110187,1.0
32.7311132,-97.1098834,1.0
32.7311132,-97.1098834,1.0
32.7311132,-97.1098834,1.0
32.7308435,-97.1098869,2.0
32.7308435,-97.1098869,3.0
32.730151,-97.1099194,3.0
32.730151,-97.1099194,3.0
32.7298856,-97.1099228,3.0
32.7298555,-97.1099647,3.0
32.7296453,-97.1099251,3.0
32.7292427,-97.1099281,3.0
32.7292427,-97.1099281,3.0
32.7291794,-97.1099286,2.0
32.729124,-97.1098612,2.0
32.7291234,-97.1095405,2.0
32.7291693,-97.1093043,2.0
32.7291693,-97.1093043,2.0
32.729158,-97.10878,1.0
32.729158,-97.10878,1.0
32.729158,-97.10878,1.0
32.729158,-97.10878,2.0
32.7296781,-97.1087779,2.0
32.7296781,-97.1087779,2.0
32.730097,-97.1087744,2.0
32.730097,-97.1087744,3.0
32.7301721,-97.1087727,3.0
32.7301721,-97.1087727,2.0
32.7310365,-97.1086414,3.0
32.7310365,-97.1086414,2.0
32.7310365,-97.1086414,2.0
32.7310365,-97.1086414,2.0
32.7311211,-97.1086411,3.0
32.7311211,-97.1086411,3.0
32.7311211,-97.1086411,3.0
32.7310365,-97.1086414,3.0
32.7311078,-97.107266,2.0
32.7311078,-97.107266,2.0
32.7311078,-97.107266,2.0
32.7311078,-97.107266,1.0
32.7311078,-97.107266,1.0
32.7311078,-97.107266,1.0
32.7311078,-97.107266,2.0
32.731294,-97.107274,2.0
32.731294,-97.107274,2.0
32.731294,-97.107274,1.0
32.731294,-97.107274,1.0
32.731294,-97.107274,1.0
32.731294,-97.107274,1.0
32.7320528,-97.1072555,1.0
32.7320528,-97.1072555,1.0
32.7320528,-97.1072555,1.0
32.7320528,-97.1072555,1.0
32.7320528,-97.1072555,2.0
32.7320658,-97.1081822,2.0
32.7320658,-97.1081822,2.0
32.7320658,-97.1081822,2.0
32.7320658,-97.1081822,2.0
32.73211,-97.1086331,2.0
32.73211,-97.1086331,1.0
32.7321132,-97.1087417,1.0
32.7321157,-97.1088275,2.0
32.7320774,-97.1090245,2.0
32.7320774,-97.1090245,3.0
32.7320835,-97.1098467,3.0
32.7320833,-97.1099163,3.0
32.7321259,-97.1099245,3.0
32.7321259,-97.1099245,3.0
32.732086,-97.1108061,3.0
32.732086,-97.1108061,3.0
32.7321078,-97.1109526,3.0
32.7321502,-97.1110834,2.0
32.732149,-97.1112133,2.0
32.732149,-97.1112133,2.0
32.7322289,-97.1116119,3.0
32.7322289,-97.1116119,3.0
32.7322417,-97.1119775,2.0
32.732103,-97.1121543,2.0
32.7321037,-97.112216,3.0
32.7321037,-97.112216,3.0
32.7321037,-97.112216,3.0
32.7321037,-97.112216,3.0
32.7321161,-97.1132527,3.0
32.7321161,-97.1132527,3.0
32.7321161,-97.1132527,3.0
32.7321161,-97.1132527,3.0
32.7325922,-97.1132493,2.0
32.7325922,-97.1132493,2.0
32.7325922,-97.1132493,2.0
32.7325922,-97.1132493,2.0
32.7325922,-97.1132493,1.5
