snapped_latitude,snapped_longitude,average_label
32.7330136,-97.1132464,1.0
32.7332194,-97.113245,1.0
32.7332194,-97.113245,1.0
32.7336556,-97.113235,1.0
32.7336556,-97.113235,1.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7336556,-97.113235,2.0
32.7336556,-97.113235,2.0
32.7336556,-97.113235,2.0
32.7336556,-97.113235,2.0
32.7336556,-97.113235,2.0
32.733724,-97.11291,1.0
32.733724,-97.11291,1.0
32.733724,-97.11291,1.0
32.733724,-97.11291,2.0
32.733724,-97.11291,2.0
32.7336078,-97.1122161,2.0
32.7336078,-97.1122161,2.0
32.7336078,-97.1122161,2.0
32.733627,-97.1121336,2.0
32.733627,-97.1121336,1.0
32.7337134,-97.1121324,1.0
32.7337134,-97.1121324,2.0
32.7337134,-97.1121324,2.0
32.7337134,-97.1121324,2.0
32.7337134,-97.1121324,2.0
32.7347666,-97.1120865,2.0
32.7347666,-97.1120865,1.0
32.7347666,-97.1120865,2.0
32.7347666,-97.1120865,3.0
32.7347666,-97.1120865,3.0
32.7347666,-97.1120865,3.0
32.7347666,-97.1120865,3.0
32.7347666,-97.1120865,3.0
32.7349748,-97.1120834,2.0
32.7349748,-97.1120834,1.0
32.7349748,-97.1120834,2.0
32.7350708,-97.112085,2.0
32.7350708,-97.112085,1.0
32.7350708,-97.112085,3.0
32.7354675,-97.1120917,3.0
32.7354675,-97.1120917,3.0
32.7354675,-97.1120917,3.0
32.7354675,-97.1120917,3.0
32.7356979,-97.1119873,3.0
32.7354675,-97.1120917,3.0
32.7354675,-97.1120917,3.0
32.7354675,-97.1120917,3.0
32.7350708,-97.112085,1.0
32.7350708,-97.112085,2.0
32.7350708,-97.112085,1.0
32.7349748,-97.1120834,2.0
32.7349748,-97.1120834,3.0
32.7347361,-97.1117138,3.0
32.7347361,-97.1117138,3.0
32.7349853,-97.1114655,3.0
32.7349853,-97.1114655,1.0
32.7349853,-97.1114655,1.0
32.7349853,-97.1114655,2.0
32.7350172,-97.1113773,2.0
32.7350712,-97.1112473,3.0
32.7350712,-97.1112473,3.0
32.7350625,-97.1107808,3.0
32.7350625,-97.1107808,3.0
32.7350625,-97.1107808,3.0
32.7346859,-97.1107908,2.0
32.7346859,-97.1107908,3.0
32.7346004,-97.110799,3.0
32.7344019,-97.1108181,3.0
32.7344019,-97.1108181,3.0
32.7344019,-97.1108181,1.0
32.7344019,-97.1108181,3.0
32.7337049,-97.1109348,1.0
32.7337049,-97.1109348,3.0
32.7337049,-97.1109348,1.0
32.7337049,-97.1109348,3.0
32.7336114,-97.1105306,1.0
32.7337053,-97.1103791,2.0
32.7337053,-97.1103791,1.0
32.7337053,-97.1103791,1.0
32.7337053,-97.1103791,1.0
32.7337053,-97.1103791,1.0
32.7336208,-97.1102525,1.0
32.7336182,-97.1103827,2.0
32.7336114,-97.1105306,3.0
32.7336196,-97.1108659,3.0
32.7336154,-97.1109623,3.0
32.7336154,-97.1109623,3.0
32.7335585,-97.1113707,3.0
32.7335585,-97.1113707,3.0
32.7335633,-97.1115449,2.0
32.73357,-97.1117408,2.0
32.73357,-97.1117408,1.0
32.73357,-97.1117408,1.0
32.73357,-97.1117408,1.0
32.73357,-97.1117408,2.0
32.7335726,-97.1119095,1.0
32.7336155,-97.1120609,3.0
32.7336155,-97.1120609,3.0
32.7336155,-97.1120609,2.0
32.7336155,-97.1120609,2.0
32.7336155,-97.1120609,1.0
32.733627,-97.1121336,1.0
32.7336078,-97.1122161,3.0
32.7336078,-97.1122161,3.0
32.7336078,-97.1122161,3.0
32.733724,-97.11291,3.0
32.733724,-97.11291,3.0
