snapped_latitude,snapped_longitude,average_label
32.7329928,-97.1132465,1.0
32.7330136,-97.1132464,1.0
32.7332194,-97.113245,1.0
32.7336556,-97.113235,1.0
32.7336556,-97.113235,1.0
32.733724,-97.11291,1.0
32.733724,-97.11291,1.0
32.733724,-97.11291,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336155,-97.1120609,1.0
32.7335726,-97.1119095,1.0
32.73357,-97.1117408,1.0
32.7335633,-97.1115449,1.0
32.7335585,-97.1113707,1.0
32.7335585,-97.1113707,1.0
32.7336154,-97.1109623,1.0
32.7336154,-97.1109623,1.0
32.7336196,-97.1108659,1.0
32.7336196,-97.1108659,2.0
32.7336114,-97.1105306,1.0
32.7336114,-97.1105306,1.0
32.7336114,-97.1105306,1.0
32.7336114,-97.1105306,2.0
32.7329218,-97.110484,2.0
32.7329218,-97.110484,2.0
32.7329218,-97.110484,1.0
32.7329189,-97.1103116,1.0
32.7329167,-97.1101853,1.0
32.7329167,-97.1101853,1.0
32.7331349,-97.1098722,1.0
32.7336208,-97.1102525,2.0
32.7336208,-97.1102525,1.0
32.7331349,-97.1098722,1.0
32.7329144,-97.1100555,1.0
32.7329144,-97.1100555,1.0
32.7329167,-97.1101853,1.0
32.7329189,-97.1103116,1.0
32.7329189,-97.1103116,1.0
32.7329189,-97.1103116,1.0
32.7336208,-97.1102525,1.0
32.7336208,-97.1102525,1.0
32.7336208,-97.1102525,1.0
32.7336208,-97.1102525,1.0
32.7336326,-97.1097609,1.0
32.7336326,-97.1097609,1.0
32.7336394,-97.1096699,1.0
32.7336394,-97.1096699,2.0
32.7337402,-97.1091912,2.0
32.7337402,-97.1091912,2.0
32.7337415,-97.1089876,2.0
32.7337439,-97.1086336,2.0
32.7337439,-97.1086336,2.0
32.7331191,-97.1088077,2.0
32.7331191,-97.1088077,1.0
32.7331191,-97.1088077,1.0
32.7329617,-97.1087345,1.0
32.7329617,-97.1087345,1.0
32.7329617,-97.1087345,1.0
32.7321881,-97.1090209,2.0
32.7321157,-97.1088275,2.0
32.7321157,-97.1088275,2.0
32.7321081,-97.1090234,2.0
32.7321081,-97.1090234,2.0
32.7321081,-97.1090234,2.0
32.7320835,-97.1098467,1.0
32.7320835,-97.1098467,1.0
32.7321228,-97.1098878,1.0
32.7324473,-97.1098828,1.0
32.732448,-97.1100535,1.0
32.7324485,-97.1101852,1.0
32.7324488,-97.1102528,1.0
32.7324494,-97.110403,1.0
32.7329202,-97.1103932,1.0
32.7329202,-97.1103932,2.0
32.7329202,-97.1103932,2.0
32.7329202,-97.1103932,2.0
32.7336182,-97.1103827,1.0
32.7336182,-97.1103827,1.0
32.7336114,-97.1105306,1.0
32.7336114,-97.1105306,1.0
32.7336196,-97.1108659,1.0
32.7336154,-97.1109623,1.0
32.7336154,-97.1109623,1.0
32.7335585,-97.1113707,1.0
32.7335585,-97.1113707,1.0
32.7335633,-97.1115449,1.0
32.73357,-97.1117408,1.0
32.7335726,-97.1119095,1.0
32.7335726,-97.1119095,1.0
32.7336155,-97.1120609,1.0
32.7336155,-97.1120609,1.0
32.7335726,-97.1119095,1.0
32.7335726,-97.1119095,1.0
32.7326467,-97.1119308,2.0
32.7326467,-97.1119308,2.0
32.7326018,-97.1121531,2.0
32.732601,-97.1120798,2.0
32.7325855,-97.1121537,1.0
32.732601,-97.1120798,1.0
32.7326467,-97.1119308,1.0
32.7326467,-97.1119308,1.0
32.7335726,-97.1119095,1.0
32.7335726,-97.1119095,1.0
32.7335726,-97.1119095,1.0
32.7336155,-97.1120609,1.0
32.7336155,-97.1120609,1.0
32.733627,-97.1121336,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.7336078,-97.1122161,1.0
32.733724,-97.11291,1.0
