snapped_latitude,snapped_longitude,average_label
32.7331411,-97.1126685,1.0
32.7331411,-97.1126685,1.0
32.7336556,-97.113235,2.0
32.7336556,-97.113235,2.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7336651,-97.113971,2.0
32.7337644,-97.1141514,1.0
32.7336187,-97.1143246,1.0
32.7334357,-97.1145523,1.0
32.7334357,-97.1145523,1.0
32.7334357,-97.1145523,1.0
32.7325158,-97.1143065,1.0
32.7325158,-97.1143065,1.0
32.7325242,-97.1145615,1.0
32.7325158,-97.1143065,2.0
32.7325158,-97.1143065,2.0
32.7319243,-97.1143179,1.0
32.7318853,-97.1143652,1.0
32.731854,-97.1144084,1.0
32.731854,-97.1144084,1.0
32.7311653,-97.1143383,1.0
32.7310313,-97.1143881,1.0
32.7308255,-97.1143474,1.0
32.730663,-97.1144786,1.0
32.7305186,-97.1143715,2.0
32.7305186,-97.1143715,2.0
32.7301395,-97.114356,2.0
32.7301395,-97.114356,2.0
32.7298394,-97.114357,2.0
32.7298394,-97.114357,1.0
32.729704,-97.1143574,1.0
32.7294942,-97.1143581,2.0
32.7293008,-97.1144677,2.0
32.7293008,-97.1144677,2.0
32.7293008,-97.1144677,1.0
32.7293008,-97.1144677,1.0
32.728508,-97.1144414,1.0
32.728508,-97.1144414,1.0
32.728508,-97.1144414,1.0
32.7284924,-97.1144274,2.0
32.7284518,-97.1140564,2.0
32.7284518,-97.1140564,2.0
32.7284518,-97.1140564,2.0
32.7284518,-97.1140564,2.0
32.728396,-97.1132806,2.0
32.728396,-97.1132806,1.0
32.728396,-97.1132806,1.0
32.728396,-97.1132806,1.0
32.728396,-97.1132806,1.0
32.7283884,-97.1122953,2.0
32.7283884,-97.1122953,2.0
32.7283884,-97.1122953,2.0
32.7283884,-97.1121177,2.0
32.7283884,-97.1121177,2.0
32.7284585,-97.1117671,2.0
32.7284487,-97.1115737,2.0
32.7284487,-97.1115737,1.0
32.7283632,-97.1110624,1.0
32.7284462,-97.1110612,2.0
32.7284462,-97.1110612,2.0
32.7284462,-97.1110612,2.0
32.7284462,-97.1110612,3.0
32.7291576,-97.1110497,3.0
32.7291576,-97.1110497,3.0
32.7291993,-97.1110474,3.0
32.729292,-97.1110439,3.0
32.7293473,-97.1110444,2.0
32.7295402,-97.1110437,2.0
32.7295402,-97.1110437,1.0
32.7300821,-97.1109845,1.0
32.7300821,-97.1109845,1.0
32.7301605,-97.1109468,2.0
32.7301573,-97.1105495,1.0
32.7301573,-97.1105495,1.0
32.7301573,-97.1105495,1.0
32.730151,-97.1099194,1.0
32.7301506,-97.1098969,1.0
32.7301506,-97.1098969,1.0
32.7300026,-97.1093385,1.0
32.7299856,-97.1091827,1.0
32.7301412,-97.1088607,1.0
32.7301412,-97.1088607,1.0
32.7301721,-97.1087727,2.0
32.7301721,-97.1087727,1.0
32.7301721,-97.1087727,2.0
32.7310477,-97.1087617,2.0
32.7310477,-97.1087617,2.0
32.7310477,-97.1087617,2.0
32.7311574,-97.10876,2.0
32.7311574,-97.10876,1.0
32.7311574,-97.10876,1.0
32.7311574,-97.10876,2.0
32.7319664,-97.1089189,2.0
32.7319664,-97.1089189,2.0
32.7320073,-97.1087433,2.0
32.7319664,-97.1089189,3.0
32.7319664,-97.1089189,2.0
32.7319664,-97.1089189,1.0
32.7320774,-97.1090245,1.0
32.7320774,-97.1090245,2.0
32.7320835,-97.1098467,2.0
32.7318928,-97.109873,2.0
32.7318928,-97.109873,1.0
32.7318928,-97.109873,1.0
32.7318928,-97.109873,1.0
32.7318928,-97.109873,1.0
32.7311132,-97.1098834,1.0
32.7311132,-97.1098834,1.0
32.7311132,-97.1098834,1.0
32.7311132,-97.1098834,2.0
32.7308435,-97.1098869,2.0
32.7308435,-97.1098869,2.0
32.7308435,-97.1098869,2.0
32.7308435,-97.1098869,1.0
